31,10,9913,1636,3569,374,1021,768,933,514,1926,976,230,564,187,736,4414
17,24,9941,1527,3359,258,769,876,1139,482,1835,782,284,614,161,949,4188
32,9,9851,1684,3383,371,884,621,798,354,1769,1103,284,572,229,695,4360
26,15,10022,1505,3373,374,993,857,1085,481,1771,894,306,558,165,909,4241
16,25,9886,1499,3294,265,769,704,926,424,1709,789,261,546,178,831,3967
22,19,10018,1584,3415,290,805,656,872,419,1698,958,346,575,193,811,4114
35,6,9847,1578,3316,418,1094,671,855,362,1684,1109,375,552,174,698,4245
21,20,9904,1603,3629,335,1007,617,809,455,1822,1016,316,515,153,879,4158
19,22,10080,1540,3434,276,829,697,942,428,1759,870,287,526,143,783,4053
19,22,9973,1467,3500,256,803,706,960,414,1827,860,223,435,267,763,3896
27,14,9948,1524,3466,313,904,817,1036,531,1903,924,253,519,277,739,4178
31,10,9873,1552,3334,416,1073,694,933,460,1793,986,283,559,177,710,4214
27,14,9911,1631,3457,354,1022,754,1002,430,1732,893,341,532,193,817,4370
19,22,9950,1558,3566,346,1020,809,1086,524,1878,916,309,573,177,949,4271
18,23,9914,1542,3503,379,1049,687,978,507,1802,950,300,492,181,776,4150
39,2,9870,1761,3551,468,1128,656,850,410,1813,1205,396,571,243,774,4646
30,11,9869,1501,3399,480,1354,764,1076,469,1794,915,416,655,224,868,4246
23,18,9946,1528,3424,309,855,671,919,446,1880,879,249,533,209,816,4036
30,11,9897,1588,3381,402,1081,768,1080,381,1787,1071,315,506,242,849,4346
12,29,9962,1530,3482,246,771,735,1021,461,1818,885,268,505,192,889,4041
31,10,9967,1564,3420,214,621,736,930,447,1813,859,322,513,193,764,4078
20,21,9864,1459,3147,281,803,771,1026,372,1623,776,322,567,178,837,3970
23,18,9876,1539,3323,278,734,655,847,466,1757,1006,384,670,211,873,4011
9,32,9898,1490,3414,193,597,806,1042,482,1690,877,334,562,173,767,3979
28,13,9921,1594,3411,291,770,689,922,486,1826,958,288,523,318,730,4168
10,31,9923,1449,3384,272,833,580,757,445,1663,816,309,573,168,866,3750
29,12,9953,1632,3588,323,935,795,1014,556,1996,869,320,583,240,915,4382
13,28,9918,1550,3411,276,798,604,813,428,1750,867,320,594,153,856,3980
12,29,9890,1419,3391,344,1076,707,1006,486,1781,936,402,682,255,900,3889
22,19,9927,1588,3461,363,1029,670,890,438,1763,817,351,619,195,869,4209
32,9,9870,1591,3531,415,1127,671,839,471,1940,935,281,540,191,712,4268
18,23,9949,1529,3333,218,664,880,1157,443,1818,833,267,636,157,850,4156
33,8,10072,1668,3414,376,961,692,908,398,1814,1062,345,561,235,734,4404
27,14,9887,1532,3328,370,1026,775,981,413,1718,887,296,528,179,812,4209
21,20,9877,1478,3286,310,920,682,961,514,1831,770,302,543,257,811,3948
29,12,10039,1612,3415,266,694,705,932,437,1875,1028,345,612,215,864,4195
27,14,9942,1625,3478,420,1180,577,734,323,1710,1113,383,590,259,786,4247
28,13,9917,1614,3706,345,1048,775,987,475,1885,1013,362,535,211,866,4348
14,27,9871,1575,3398,285,781,621,827,412,1722,929,300,602,165,735,4056
30,11,9947,1537,3453,435,1200,815,1031,360,1855,942,284,482,272,738,4324
26,15,9994,1585,3612,322,875,683,872,470,1997,982,240,525,277,743,4175
33,8,9873,1628,3472,433,1180,683,903,457,1837,1016,286,522,171,819,4372
23,18,10039,1550,3433,397,1139,780,957,398,1776,907,312,516,134,777,4277
18,23,9926,1536,3461,325,971,853,1103,442,1820,926,297,574,209,894,4250
26,15,9921,1596,3552,371,1048,744,1065,519,1948,852,283,522,156,776,4307
39,2,9933,1766,3581,535,1289,700,894,430,1930,1218,349,601,247,844,4767
23,18,9915,1552,3427,439,1260,814,1165,449,1786,936,390,622,249,875,4357
26,15,9921,1588,3482,326,933,717,948,421,1826,862,370,571,193,758,4219
29,12,9895,1582,3386,398,1082,735,1062,384,1792,967,344,528,236,857,4297
12,29,9862,1439,3486,288,976,803,1023,448,1807,776,287,508,177,815,3969
26,15,9973,1521,3434,272,760,862,1086,480,1726,860,363,506,187,885,4176
28,13,9918,1604,3320,257,751,767,1035,397,1801,841,293,520,260,771,4232
23,18,9917,1593,3400,220,622,729,975,429,1699,989,359,568,247,819,4135
14,27,9860,1523,3285,217,644,899,1146,411,1702,944,305,579,187,816,4162
21,20,9863,1619,3534,387,987,715,922,405,1738,971,331,497,190,838,4340
18,23,9959,1526,3481,297,879,703,851,432,1838,835,223,513,230,775,4052
32,9,9906,1692,3543,323,964,784,1017,531,1981,965,331,635,258,799,4491
23,18,9992,1650,3583,335,924,650,864,444,1814,1014,350,558,221,840,4285
7,34,9914,1495,3443,384,1122,647,959,405,1697,918,345,638,236,860,4021
14,27,9830,1555,3536,385,1076,730,974,498,1888,846,331,671,157,921,4225
28,13,9896,1639,3549,447,1182,705,935,487,1905,948,296,570,192,838,4430
18,23,9899,1640,3511,334,916,796,1094,441,1806,979,351,647,164,820,4410
40,1,9866,1665,3417,299,783,682,850,400,1845,1048,342,495,249,716,4311
32,9,9871,1527,3328,362,951,887,1150,418,1775,774,307,492,211,805,4303
24,17,9989,1466,3228,366,1020,743,1013,408,1810,712,323,586,216,800,4041
22,19,9885,1636,3514,361,990,714,968,368,1730,1034,372,559,162,834,4347
21,20,9915,1540,3372,132,406,787,1042,587,1906,786,241,628,227,862,3999
26,15,9840,1553,3459,224,616,811,1077,583,1847,951,430,600,163,1055,4141
30,11,9890,1492,3216,176,501,963,1252,423,1754,1120,386,607,264,820,4123
12,29,9939,1271,3125,186,547,760,1092,551,1778,920,329,718,222,953,3488
22,19,9965,1517,3402,199,483,900,1172,533,1834,1084,374,695,226,1109,4133
22,19,9840,1620,3543,247,639,696,865,464,1728,885,287,531,255,906,4183
25,16,9965,1561,3510,263,717,799,1105,585,1898,1047,284,600,409,992,4184
27,14,9890,1525,3313,213,603,997,1282,481,1746,834,330,644,137,1003,4260
12,29,9865,1524,3555,168,543,773,1124,661,1930,1011,356,602,171,996,3989
22,19,9890,1546,3372,299,831,754,1038,510,1838,958,299,654,227,839,4145
36,5,9865,1558,3300,293,723,856,1046,394,1739,945,287,516,231,855,4265
10,31,9865,1452,3361,198,616,728,968,482,1662,711,319,641,239,931,3830
36,5,9865,1579,3449,162,533,876,1256,598,2025,989,332,564,301,926,4196
33,8,9965,1560,3299,226,632,676,906,493,1833,986,304,575,282,960,4022
23,18,9915,1602,3398,190,527,764,957,491,1701,971,336,576,165,976,4158
26,15,9965,1635,3478,130,377,665,858,514,1770,1172,295,540,240,921,4065
22,19,9890,1515,3483,229,685,881,1115,578,1748,896,356,509,209,992,4140
33,8,9915,1448,3143,174,454,772,961,374,1651,832,276,564,182,991,3842
26,15,9867,1643,3540,158,450,805,1099,593,1864,888,380,652,223,965,4249
29,12,9940,1533,3414,114,341,812,1131,583,1861,948,417,632,190,955,3992
32,9,9915,1587,3372,221,606,750,977,501,1790,1118,374,672,243,976,4145
30,11,9861,1525,3179,189,557,774,1013,488,1764,989,304,619,172,907,4013
30,11,9915,1676,3663,285,861,741,987,539,1914,990,369,624,205,847,4378
31,10,9940,1499,3193,179,444,854,1135,479,1839,918,303,569,307,849,4031
24,17,9840,1567,3453,273,800,686,972,527,1764,996,356,564,168,898,4093
26,15,9840,1493,3440,213,590,773,992,560,1745,1021,338,523,366,945,3972
31,10,9890,1530,3185,181,459,835,1077,461,1681,1088,301,572,262,1005,4076
12,29,9965,1467,3258,172,472,731,945,514,1742,888,318,654,202,918,3837
17,24,9915,1530,3308,168,430,820,1082,493,1718,901,302,629,196,1070,4048
